timestamp,total_elapsed_us,delta_us,signal,value
'10:31:58.482.577,402900854,2415,Temp_Low,28.0
'10:31:58.585.428,403003705,102851,Current,40.8
'10:31:58.585.428,403003705,102851,Voltage,332.8
'10:31:58.585.428,403003705,102851,Battery_SOC,48.0
'10:31:58.587.843,403006120,2415,Temp_High,39.0
'10:31:58.587.843,403006120,2415,Temp_Low,29.0
'10:31:58.690.700,403108977,102857,Current,41.8
'10:31:58.690.700,403108977,102857,Voltage,332.8
'10:31:58.690.700,403108977,102857,Battery_SOC,49.0
'10:31:58.693.095,403111372,2395,Temp_High,39.0
'10:31:58.693.095,403111372,2395,Temp_Low,29.0
'10:31:58.795.965,403214242,102870,Current,42.8
'10:31:58.795.965,403214242,102870,Voltage,332.8
'10:31:58.795.965,403214242,102870,Battery_SOC,50.0
'10:31:58.798.364,403216641,2399,Temp_High,40.0
'10:31:58.798.364,403216641,2399,Temp_Low,30.0
'10:31:58.901.258,403319535,102894,Current,43.8
'10:31:58.901.258,403319535,102894,Voltage,332.8
'10:31:58.901.258,403319535,102894,Battery_SOC,51.0
'10:31:58.903.644,403321921,2386,Temp_High,40.0
'10:31:58.903.644,403321921,2386,Temp_Low,30.0
'10:31:59.006.502,403424779,102858,Current,70.4
'10:31:59.006.502,403424779,102858,Voltage,332.8
'10:31:59.006.502,403424779,102858,Battery_SOC,52.0
'10:31:59.008.905,403427182,2403,Temp_High,40.0
'10:31:59.008.905,403427182,2403,Temp_Low,30.0
'10:31:59.111.752,403530029,102847,Current,71.4
'10:31:59.111.752,403530029,102847,Voltage,332.8
'10:31:59.111.752,403530029,102847,Battery_SOC,53.0
'10:31:59.114.177,403532454,2425,Temp_High,41.0
'10:31:59.114.177,403532454,2425,Temp_Low,31.0
'10:31:59.217.035,403635312,102858,Current,72.4
'10:31:59.217.035,403635312,102858,Voltage,332.8
'10:31:59.217.035,403635312,102858,Battery_SOC,54.0
'10:31:59.219.451,403637728,2416,Temp_High,41.0
'10:31:59.219.451,403637728,2416,Temp_Low,31.0
'10:31:59.322.301,403740578,102850,Current,73.4
'10:31:59.322.301,403740578,102850,Voltage,332.8
'10:31:59.322.301,403740578,102850,Battery_SOC,55.0
'10:31:59.324.724,403743001,2423,Temp_High,42.0
'10:31:59.324.724,403743001,2423,Temp_Low,32.0
'10:31:59.427.586,403845863,102862,Current,74.4
'10:31:59.427.586,403845863,102862,Voltage,332.8
'10:31:59.427.586,403845863,102862,Battery_SOC,56.0
'10:31:59.430.000,403848277,2414,Temp_High,42.0
'10:31:59.430.000,403848277,2414,Temp_Low,32.0
'10:31:59.532.850,403951127,102850,Current,75.4
'10:31:59.532.850,403951127,102850,Voltage,332.8
'10:31:59.532.850,403951127,102850,Battery_SOC,57.0
'10:31:59.535.269,403953546,2419,Temp_High,42.0
'10:31:59.535.269,403953546,2419,Temp_Low,32.0
'10:31:59.638.135,404056412,102866,Current,76.4
'10:31:59.638.135,404056412,102866,Voltage,332.8
'10:31:59.638.135,404056412,102866,Battery_SOC,58.0
'10:31:59.640.548,404058825,2413,Temp_High,43.0
'10:31:59.640.548,404058825,2413,Temp_Low,33.0
'10:31:59.743.412,404161689,102864,Current,51.8
'10:31:59.743.412,404161689,102864,Voltage,358.4
'10:31:59.743.412,404161689,102864,Battery_SOC,59.0
'10:31:59.745.805,404164082,2393,Temp_High,43.0
'10:31:59.745.805,404164082,2393,Temp_Low,33.0
'10:31:59.848.688,404266965,102883,Current,52.8
'10:31:59.848.688,404266965,102883,Voltage,358.4
'10:31:59.848.688,404266965,102883,Battery_SOC,60.0
'10:31:59.851.052,404269329,2364,Temp_High,44.0
'10:31:59.851.052,404269329,2364,Temp_Low,34.0
'10:31:59.953.940,404372217,102888,Current,53.8
'10:31:59.953.940,404372217,102888,Voltage,358.4
'10:31:59.953.940,404372217,102888,Battery_SOC,61.0
'10:31:59.956.327,404374604,2387,Temp_High,44.0
'10:31:59.956.327,404374604,2387,Temp_Low,34.0
'10:32:00.059.123,404477400,102796,Current,54.8
'10:32:00.059.123,404477400,102796,Voltage,358.4
'10:32:00.059.123,404477400,102796,Battery_SOC,62.0
'10:32:00.061.575,404479852,2452,Temp_High,44.0
'10:32:00.061.575,404479852,2452,Temp_Low,34.0
'10:32:00.164.437,404582714,102862,Current,55.8
'10:32:00.164.437,404582714,102862,Voltage,358.4
'10:32:00.164.437,404582714,102862,Battery_SOC,63.0
'10:32:00.166.860,404585137,2423,Temp_High,45.0
'10:32:00.166.860,404585137,2423,Temp_Low,35.0
'10:32:00.269.738,404688015,102878,Current,56.8
'10:32:00.269.738,404688015,102878,Voltage,358.4
'10:32:00.269.738,404688015,102878,Battery_SOC,64.0
'10:32:00.272.140,404690417,2402,Temp_High,45.0
'10:32:00.272.140,404690417,2402,Temp_Low,35.0
'10:32:00.374.984,404793261,102844,Current,57.8
'10:32:00.374.984,404793261,102844,Voltage,358.4
'10:32:00.374.984,404793261,102844,Battery_SOC,65.0
'10:32:00.377.395,404795672,2411,Temp_High,46.0
'10:32:00.377.395,404795672,2411,Temp_Low,36.0
'10:32:00.480.248,404898525,102853,Current,58.8
'10:32:00.480.248,404898525,102853,Voltage,358.4
'10:32:00.480.248,404898525,102853,Battery_SOC,66.0
'10:32:00.482.667,404900944,2419,Temp_High,46.0
'10:32:00.482.667,404900944,2419,Temp_Low,36.0
'10:32:00.585.517,405003794,102850,Current,59.8
'10:32:00.585.517,405003794,102850,Voltage,358.4
'10:32:00.585.517,405003794,102850,Battery_SOC,67.0
'10:32:00.587.940,405006217,2423,Temp_High,46.0
'10:32:00.587.940,405006217,2423,Temp_Low,36.0
'10:32:00.690.796,405109073,102856,Current,60.8
'10:32:00.690.796,405109073,102856,Voltage,358.4
'10:32:00.690.796,405109073,102856,Battery_SOC,68.0
'10:32:00.693.198,405111475,2402,Temp_High,47.0
'10:32:00.693.198,405111475,2402,Temp_Low,37.0
'10:32:00.796.064,405214341,102866,Current,61.8
'10:32:00.796.064,405214341,102866,Voltage,358.4
'10:32:00.796.064,405214341,102866,Battery_SOC,69.0
'10:32:00.798.467,405216744,2403,Temp_High,47.0
'10:32:00.798.467,405216744,2403,Temp_Low,37.0
'10:32:00.901.356,405319633,102889,Current,62.8
'10:32:00.901.356,405319633,102889,Voltage,358.4
'10:32:00.901.356,405319633,102889,Battery_SOC,70.0
'10:32:00.903.743,405322020,2387,Temp_High,48.0
'10:32:00.903.743,405322020,2387,Temp_Low,38.0
'10:32:01.006.609,405424886,102866,Current,63.8
'10:32:01.006.609,405424886,102866,Voltage,358.4
'10:32:01.006.609,405424886,102866,Battery_SOC,71.0
'10:32:01.009.026,405427303,2417,Temp_High,48.0
'10:32:01.009.026,405427303,2417,Temp_Low,38.0
'10:32:01.111.873,405530150,102847,Current,64.8
'10:32:01.111.873,405530150,102847,Voltage,358.4
'10:32:01.111.873,405530150,102847,Battery_SOC,72.0
'10:32:01.114.294,405532571,2421,Temp_High,48.0
'10:32:01.114.294,405532571,2421,Temp_Low,38.0
'10:32:01.217.148,405635425,102854,Current,65.8
'10:32:01.217.148,405635425,102854,Voltage,358.4
'10:32:01.217.148,405635425,102854,Battery_SOC,73.0
'10:32:01.219.567,405637844,2419,Temp_High,49.0
'10:32:01.219.567,405637844,2419,Temp_Low,39.0
'10:32:01.322.425,405740702,102858,Current,66.8
'10:32:01.322.425,405740702,102858,Voltage,358.4
'10:32:01.322.425,405740702,102858,Battery_SOC,74.0
'10:32:01.324.913,405743190,2488,Temp_High,49.0
'10:32:01.324.913,405743190,2488,Temp_Low,39.0
'10:32:01.427.701,405845978,102788,Current,67.8
'10:32:01.427.701,405845978,102788,Voltage,358.4
'10:32:01.427.701,405845978,102788,Battery_SOC,75.0
'10:32:01.430.153,405848430,2452,Temp_High,50.0
'10:32:01.430.153,405848430,2452,Temp_Low,40.0
'10:32:01.533.030,405951307,102877,Current,68.8
'10:32:01.533.030,405951307,102877,Voltage,358.4
'10:32:01.533.030,405951307,102877,Battery_SOC,76.0
'10:32:01.535.444,405953721,2414,Temp_High,50.0
'10:32:01.535.444,405953721,2414,Temp_Low,40.0
'10:32:01.638.278,406056555,102834,Current,95.4
'10:32:01.638.278,406056555,102834,Voltage,358.4
'10:32:01.638.278,406056555,102834,Battery_SOC,77.0
'10:32:01.640.691,406058968,2413,Temp_High,50.0
'10:32:01.640.691,406058968,2413,Temp_Low,40.0
'10:32:01.743.591,406161868,102900,Current,96.4
'10:32:01.743.591,406161868,102900,Voltage,358.4
'10:32:01.743.591,406161868,102900,Battery_SOC,78.0
'10:32:01.745.949,406164226,2358,Temp_High,51.0
'10:32:01.745.949,406164226,2358,Temp_Low,41.0
'10:32:01.848.809,406267086,102860,Current,97.4
'10:32:01.848.809,406267086,102860,Voltage,358.4
'10:32:01.848.809,406267086,102860,Battery_SOC,79.0
'10:32:01.851.220,406269497,2411,Temp_High,51.0
'10:32:01.851.220,406269497,2411,Temp_Low,41.0
'10:32:01.954.090,406372367,102870,Current,98.4
'10:32:01.954.090,406372367,102870,Voltage,358.4
'10:32:01.954.090,406372367,102870,Battery_SOC,80.0
'10:32:01.956.497,406374774,2407,Temp_High,52.0
'10:32:01.956.497,406374774,2407,Temp_Low,42.0
'10:32:02.059.345,406477622,102848,Current,99.4
'10:32:02.059.345,406477622,102848,Voltage,358.4
'10:32:02.059.345,406477622,102848,Battery_SOC,81.0
'10:32:02.061.765,406480042,2420,Temp_High,52.0
'10:32:02.061.765,406480042,2420,Temp_Low,42.0
'10:32:02.164.615,406582892,102850,Current,100.4
'10:32:02.164.615,406582892,102850,Voltage,358.4
'10:32:02.164.615,406582892,102850,Battery_SOC,82.0
'10:32:02.167.016,406585293,2401,Temp_High,52.0
'10:32:02.167.016,406585293,2401,Temp_Low,42.0
'10:32:02.269.879,406688156,102863,Current,101.4
'10:32:02.269.879,406688156,102863,Voltage,358.4
'10:32:02.269.879,406688156,102863,Battery_SOC,83.0
'10:32:02.272.292,406690569,2413,Temp_High,53.0
'10:32:02.272.292,406690569,2413,Temp_Low,43.0
'10:32:02.375.152,406793429,102860,Current,76.8
'10:32:02.375.152,406793429,102860,Voltage,384.0
'10:32:02.375.152,406793429,102860,Battery_SOC,84.0
'10:32:02.377.532,406795809,2380,Temp_High,53.0
'10:32:02.377.532,406795809,2380,Temp_Low,43.0
'10:32:02.480.392,406898669,102860,Current,77.8
'10:32:02.480.392,406898669,102860,Voltage,384.0
'10:32:02.480.392,406898669,102860,Battery_SOC,85.0
'10:32:02.482.769,406901046,2377,Temp_High,54.0
'10:32:02.482.769,406901046,2377,Temp_Low,44.0
'10:32:02.585.609,407003886,102840,Current,78.8
'10:32:02.585.609,407003886,102840,Voltage,384.0
'10:32:02.585.609,407003886,102840,Battery_SOC,86.0
'10:32:02.588.037,407006314,2428,Temp_High,54.0
'10:32:02.588.037,407006314,2428,Temp_Low,44.0
'10:32:02.690.899,407109176,102862,Current,79.8
'10:32:02.690.899,407109176,102862,Voltage,384.0
'10:32:02.690.899,407109176,102862,Battery_SOC,87.0
'10:32:02.693.304,407111581,2405,Temp_High,54.0
'10:32:02.693.304,407111581,2405,Temp_Low,44.0
'10:32:02.796.138,407214415,102834,Current,80.8
'10:32:02.796.138,407214415,102834,Voltage,384.0
'10:32:02.796.138,407214415,102834,Battery_SOC,88.0
'10:32:02.798.551,407216828,2413,Temp_High,55.0
'10:32:02.798.551,407216828,2413,Temp_Low,45.0
'10:32:02.901.446,407319723,102895,Current,81.8
'10:32:02.901.446,407319723,102895,Voltage,384.0
'10:32:02.901.446,407319723,102895,Battery_SOC,89.0
'10:32:02.903.829,407322106,2383,Temp_High,55.0
'10:32:02.903.829,407322106,2383,Temp_Low,45.0
'10:32:03.006.687,407424964,102858,Current,82.8
'10:32:03.006.687,407424964,102858,Voltage,384.0
'10:32:03.006.687,407424964,102858,Battery_SOC,90.0
'10:32:03.009.113,407427390,2426,Temp_High,56.0
'10:32:03.009.113,407427390,2426,Temp_Low,46.0
'10:32:03.111.955,407530232,102842,Current,83.8
'10:32:03.111.955,407530232,102842,Voltage,384.0
'10:32:03.111.955,407530232,102842,Battery_SOC,91.0
'10:32:03.114.393,407532670,2438,Temp_High,56.0
'10:32:03.114.393,407532670,2438,Temp_Low,46.0
'10:32:03.217.257,407635534,102864,Current,84.8
'10:32:03.217.257,407635534,102864,Voltage,384.0
'10:32:03.217.257,407635534,102864,Battery_SOC,92.0
'10:32:03.219.636,407637913,2379,Temp_High,56.0
'10:32:03.219.636,407637913,2379,Temp_Low,46.0
'10:32:03.322.500,407740777,102864,Current,85.8
'10:32:03.322.500,407740777,102864,Voltage,384.0
'10:32:03.322.500,407740777,102864,Battery_SOC,93.0
'10:32:03.324.905,407743182,2405,Temp_High,57.0
'10:32:03.324.905,407743182,2405,Temp_Low,47.0
'10:32:03.427.773,407846050,102868,Current,86.8
'10:32:03.427.773,407846050,102868,Voltage,384.0
'10:32:03.427.773,407846050,102868,Battery_SOC,94.0
'10:32:03.430.162,407848439,2389,Temp_High,57.0
'10:32:03.430.162,407848439,2389,Temp_Low,47.0
'10:32:03.533.045,407951322,102883,Current,87.8
'10:32:03.533.045,407951322,102883,Voltage,384.0
'10:32:03.533.045,407951322,102883,Battery_SOC,95.0
'10:32:03.535.440,407953717,2395,Temp_High,58.0
'10:32:03.535.440,407953717,2395,Temp_Low,48.0
'10:32:03.638.304,408056581,102864,Current,88.8
'10:32:03.638.304,408056581,102864,Voltage,384.0
'10:32:03.638.304,408056581,102864,Battery_SOC,96.0
'10:32:03.640.710,408058987,2406,Temp_High,58.0
'10:32:03.640.710,408058987,2406,Temp_Low,48.0
'10:32:03.743.580,408161857,102870,Current,89.8
'10:32:03.743.580,408161857,102870,Voltage,384.0
'10:32:03.743.580,408161857,102870,Battery_SOC,97.0
'10:32:03.745.975,408164252,2395,Temp_High,58.0
'10:32:03.745.975,408164252,2395,Temp_Low,48.0
'10:32:03.848.832,408267109,102857,Current,90.8
'10:32:03.848.832,408267109,102857,Voltage,384.0
'10:32:03.848.832,408267109,102857,Battery_SOC,98.0
'10:32:03.851.243,408269520,2411,Temp_High,59.0
'10:32:03.851.243,408269520,2411,Temp_Low,49.0
'10:32:03.954.120,408372397,102877,Current,91.8
'10:32:03.954.120,408372397,102877,Voltage,384.0
'10:32:03.954.120,408372397,102877,Battery_SOC,99.0
'10:32:03.956.517,408374794,2397,Temp_High,59.0
'10:32:03.956.517,408374794,2397,Temp_Low,49.0
'10:32:04.059.369,408477646,102852,Current,92.8
'10:32:04.059.369,408477646,102852,Voltage,384.0
'10:32:04.059.369,408477646,102852,Battery_SOC,100.0
'10:32:04.061.834,408480111,2465,Temp_High,60.0
'10:32:04.061.834,408480111,2465,Temp_Low,50.0
'10:32:04.164.752,408583029,102918,Current,18.4
'10:32:04.164.752,408583029,102918,Voltage,281.6
'10:32:04.164.752,408583029,102918,Battery_SOC,0.0
'10:32:04.167.071,408585348,2319,Temp_High,20.0
'10:32:04.167.071,408585348,2319,Temp_Low,10.0
'10:32:04.269.855,408688132,102784,Current,19.4
'10:32:04.269.855,408688132,102784,Voltage,281.6
'10:32:04.269.855,408688132,102784,Battery_SOC,1.0
'10:32:04.272.184,408690461,2329,Temp_High,20.0
'10:32:04.272.184,408690461,2329,Temp_Low,10.0
'10:32:04.374.950,408793227,102766,Current,20.4
'10:32:04.374.950,408793227,102766,Voltage,281.6
'10:32:04.374.950,408793227,102766,Battery_SOC,2.0
'10:32:04.377.282,408795559,2332,Temp_High,20.0
'10:32:04.377.282,408795559,2332,Temp_Low,10.0
'10:32:04.480.056,408898333,102774,Current,21.4
'10:32:04.480.056,408898333,102774,Voltage,281.6
'10:32:04.480.056,408898333,102774,Battery_SOC,3.0
'10:32:04.482.379,408900656,2323,Temp_High,21.0
'10:32:04.482.379,408900656,2323,Temp_Low,11.0
'10:32:04.585.165,409003442,102786,Current,22.4
'10:32:04.585.165,409003442,102786,Voltage,281.6
'10:32:04.585.165,409003442,102786,Battery_SOC,4.0
'10:32:04.587.494,409005771,2329,Temp_High,21.0
'10:32:04.587.494,409005771,2329,Temp_Low,11.0
'10:32:04.690.265,409108542,102771,Current,23.4
'10:32:04.690.265,409108542,102771,Voltage,281.6
'10:32:04.690.265,409108542,102771,Battery_SOC,5.0
'10:32:04.692.596,409110873,2331,Temp_High,22.0
'10:32:04.692.596,409110873,2331,Temp_Low,12.0
'10:32:04.795.366,409213643,102770,Current,24.4
'10:32:04.795.366,409213643,102770,Voltage,281.6
'10:32:04.795.366,409213643,102770,Battery_SOC,6.0
'10:32:04.797.736,409216013,2370,Temp_High,22.0
'10:32:04.797.736,409216013,2370,Temp_Low,12.0
'10:32:04.900.538,409318815,102802,Current,25.4
'10:32:04.900.538,409318815,102802,Voltage,281.6
'10:32:04.900.538,409318815,102802,Battery_SOC,7.0
'10:32:04.902.807,409321084,2269,Temp_High,22.0
'10:32:04.902.807,409321084,2269,Temp_Low,12.0
'10:32:05.005.588,409423865,102781,Current,0.8
'10:32:05.005.588,409423865,102781,Voltage,307.2
'10:32:05.005.588,409423865,102781,Battery_SOC,8.0
'10:32:05.007.903,409426180,2315,Temp_High,23.0
'10:32:05.007.903,409426180,2315,Temp_Low,13.0
'10:32:05.110.689,409528966,102786,Current,1.8
'10:32:05.110.689,409528966,102786,Voltage,307.2
'10:32:05.110.689,409528966,102786,Battery_SOC,9.0
'10:32:05.113.107,409531384,2418,Temp_High,23.0
'10:32:05.113.107,409531384,2418,Temp_Low,13.0
'10:32:05.215.823,409634100,102716,Current,2.8
'10:32:05.215.823,409634100,102716,Voltage,307.2
'10:32:05.215.823,409634100,102716,Battery_SOC,10.0
'10:32:05.218.216,409636493,2393,Temp_High,24.0
'10:32:05.218.216,409636493,2393,Temp_Low,14.0
'10:32:05.321.015,409739292,102799,Current,3.8
'10:32:05.321.015,409739292,102799,Voltage,307.2
'10:32:05.321.015,409739292,102799,Battery_SOC,11.0
'10:32:05.323.517,409741794,2502,Temp_High,24.0
'10:32:05.323.517,409741794,2502,Temp_Low,14.0
'10:32:05.426.276,409844553,102759,Current,4.8
'10:32:05.426.276,409844553,102759,Voltage,307.2
'10:32:05.426.276,409844553,102759,Battery_SOC,12.0
'10:32:05.428.675,409846952,2399,Temp_High,24.0
'10:32:05.428.675,409846952,2399,Temp_Low,14.0
'10:32:05.531.493,409949770,102818,Current,5.8
'10:32:05.531.493,409949770,102818,Voltage,307.2
'10:32:05.531.493,409949770,102818,Battery_SOC,13.0
'10:32:05.533.905,409952182,2412,Temp_High,25.0
'10:32:05.533.905,409952182,2412,Temp_Low,15.0
'10:32:05.636.723,410055000,102818,Current,6.8
'10:32:05.636.723,410055000,102818,Voltage,307.2
'10:32:05.636.723,410055000,102818,Battery_SOC,14.0
'10:32:05.639.138,410057415,2415,Temp_High,25.0
'10:32:05.639.138,410057415,2415,Temp_Low,15.0
'10:32:05.741.960,410160237,102822,Current,7.8
'10:32:05.741.960,410160237,102822,Voltage,307.2
'10:32:05.741.960,410160237,102822,Battery_SOC,15.0
'10:32:05.744.355,410162632,2395,Temp_High,26.0
'10:32:05.744.355,410162632,2395,Temp_Low,16.0
'10:32:05.847.223,410265500,102868,Current,8.8
'10:32:05.847.223,410265500,102868,Voltage,307.2
'10:32:05.847.223,410265500,102868,Battery_SOC,16.0
'10:32:05.849.622,410267899,2399,Temp_High,26.0
'10:32:05.849.622,410267899,2399,Temp_Low,16.0
'10:32:05.952.511,410370788,102889,Current,9.8
'10:32:05.952.511,410370788,102889,Voltage,307.2
'10:32:05.952.511,410370788,102889,Battery_SOC,17.0
'10:32:05.954.894,410373171,2383,Temp_High,26.0
'10:32:05.954.894,410373171,2383,Temp_Low,16.0
'10:32:06.057.740,410476017,102846,Current,10.8
'10:32:06.057.740,410476017,102846,Voltage,307.2
'10:32:06.057.740,410476017,102846,Battery_SOC,18.0
'10:32:06.060.158,410478435,2418,Temp_High,27.0
'10:32:06.060.158,410478435,2418,Temp_Low,17.0
'10:32:06.163.014,410581291,102856,Current,11.8
'10:32:06.163.014,410581291,102856,Voltage,307.2
'10:32:06.163.014,410581291,102856,Battery_SOC,19.0
'10:32:06.165.426,410583703,2412,Temp_High,27.0
'10:32:06.165.426,410583703,2412,Temp_Low,17.0
'10:32:06.268.292,410686569,102866,Current,12.8
'10:32:06.268.292,410686569,102866,Voltage,307.2
'10:32:06.268.292,410686569,102866,Battery_SOC,20.0
'10:32:06.270.707,410688984,2415,Temp_High,28.0
'10:32:06.270.707,410688984,2415,Temp_Low,18.0
'10:32:06.373.548,410791825,102841,Current,13.8
'10:32:06.373.548,410791825,102841,Voltage,307.2
'10:32:06.373.548,410791825,102841,Battery_SOC,21.0
'10:32:06.375.955,410794232,2407,Temp_High,28.0
'10:32:06.375.955,410794232,2407,Temp_Low,18.0
'10:32:06.478.823,410897100,102868,Current,14.8
'10:32:06.478.823,410897100,102868,Voltage,307.2
'10:32:06.478.823,410897100,102868,Battery_SOC,22.0
'10:32:06.481.259,410899536,2436,Temp_High,28.0
'10:32:06.481.259,410899536,2436,Temp_Low,18.0
'10:32:06.584.132,411002409,102873,Current,15.8
'10:32:06.584.132,411002409,102873,Voltage,307.2
'10:32:06.584.132,411002409,102873,Battery_SOC,23.0
'10:32:06.586.485,411004762,2353,Temp_High,29.0
'10:32:06.586.485,411004762,2353,Temp_Low,19.0
'10:32:06.689.371,411107648,102886,Current,16.8
'10:32:06.689.371,411107648,102886,Voltage,307.2
'10:32:06.689.371,411107648,102886,Battery_SOC,24.0
'10:32:06.691.743,411110020,2372,Temp_High,29.0
'10:32:06.691.743,411110020,2372,Temp_Low,19.0
'10:32:06.794.615,411212892,102872,Current,17.8
'10:32:06.794.615,411212892,102872,Voltage,307.2
'10:32:06.794.615,411212892,102872,Battery_SOC,25.0
'10:32:06.797.018,411215295,2403,Temp_High,30.0
'10:32:06.797.018,411215295,2403,Temp_Low,20.0
'10:32:06.899.899,411318176,102881,Current,44.4
'10:32:06.899.899,411318176,102881,Voltage,307.2
'10:32:06.899.899,411318176,102881,Battery_SOC,26.0
'10:32:06.902.294,411320571,2395,Temp_High,30.0
'10:32:06.902.294,411320571,2395,Temp_Low,20.0
'10:32:07.005.158,411423435,102864,Current,45.4
'10:32:07.005.158,411423435,102864,Voltage,307.2
